DSetID,Flag,FleetCode,Year,GearGrp,GearCode,TimePeriodID,SquareTypeCode,QuadID,Lat,Lon,Eff1,Eff1Type,CatchUnits,DSetType,SKJ,
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,7,1x1,4,16,17,26,FISH.HOUR,kg,-w,310,11.92307692
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,8,1x1,4,16,19,12.6,FISH.HOUR,kg,-w,5090,403.968254
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,8,1x1,4,17,19,152.1,FISH.HOUR,kg,-w,39990,262.9191321
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,8,1x1,4,17,20,12.7,FISH.HOUR,kg,-w,1020,80.31496063
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,8,1x1,4,18,19,203.4,FISH.HOUR,kg,-w,170990,840.6588004
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,9,1x1,4,14,18,12.2,FISH.HOUR,kg,-w,8280,678.6885246
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,9,1x1,4,15,17,48.7,FISH.HOUR,kg,-w,3650,74.9486653
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,9,1x1,4,16,17,97.5,FISH.HOUR,kg,-w,43050,441.5384615
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,9,1x1,4,17,17,122,FISH.HOUR,kg,-w,35760,293.1147541
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,9,1x1,4,17,19,12.2,FISH.HOUR,kg,-w,5080,416.3934426
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,9,1x1,4,18,17,61.1,FISH.HOUR,kg,-w,19810,324.2225859
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,9,1x1,4,18,20,36.6,FISH.HOUR,kg,-w,19420,530.6010929
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,10,1x1,4,15,17,141.2,FISH.HOUR,kg,-w,121540,860.7648725
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,10,1x1,4,15,19,11.8,FISH.HOUR,kg,-w,8650,733.0508475
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,10,1x1,4,16,17,35.2,FISH.HOUR,kg,-w,31600,897.7272727
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,10,1x1,4,16,18,458,FISH.HOUR,kg,-w,205010,447.6200873
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,10,1x1,4,16,19,58.7,FISH.HOUR,kg,-w,18280,311.4139693
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,10,1x1,4,17,17,93.8,FISH.HOUR,kg,-w,24520,261.4072495
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,10,1x1,4,18,17,46.8,FISH.HOUR,kg,-w,16110,344.2307692
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,10,1x1,4,18,18,140.4,FISH.HOUR,kg,-w,51760,368.6609687
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,10,1x1,4,18,19,198.9,FISH.HOUR,kg,-w,116160,584.0120664
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,10,1x1,4,18,20,11.7,FISH.HOUR,kg,-w,36330,3105.128205
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,10,1x1,4,19,17,93.4,FISH.HOUR,kg,-w,13600,145.6102784
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,10,1x1,4,20,18,11.7,FISH.HOUR,kg,-w,3690,315.3846154
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,11,1x1,4,14,18,11.4,FISH.HOUR,kg,-w,2840,249.122807
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,11,1x1,4,16,18,102.2,FISH.HOUR,kg,-w,37670,368.590998
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,11,1x1,4,16,19,113.5,FISH.HOUR,kg,-w,60630,534.185022
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,11,1x1,4,16,21,11.4,FISH.HOUR,kg,-w,4020,352.6315789
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,11,1x1,4,17,18,11.3,FISH.HOUR,kg,-w,8520,753.9823009
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,11,1x1,4,17,19,11.3,FISH.HOUR,kg,-w,810,71.68141593
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,11,1x1,4,19,17,11.2,FISH.HOUR,kg,-w,6030,538.3928571
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,12,1x1,4,6,22,23.4,FISH.HOUR,kg,-w,2610,111.5384615
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,12,1x1,4,14,18,33.8,FISH.HOUR,kg,-w,4280,126.6272189
5855,EU.España,EU.ESP-ES-ETRO,2013,BB,BB,12,1x1,4,15,17,123.1,FISH.HOUR,kg,-w,9360,76.0357433
5854,EU.España,EU.ESP-ES-ETRO,2013,PS,PS,4,1x1,4,0,1,12.1,FISH.HOUR,kg,-w,25400,2099.173554
5854,EU.España,EU.ESP-ES-ETRO,2013,PS,PS,6,1x1,4,2,6,6.3,FISH.HOUR,kg,-w,43460,6898.412698
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,1,1x1,4,14,18,45.3,FISH.HOUR,kg,-w,16000,353.200883
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,2,1x1,4,11,21,23.5,FISH.HOUR,kg,-w,1000,42.55319149
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,2,1x1,4,13,16,11.7,FISH.HOUR,kg,-w,3420,292.3076923
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,2,1x1,4,13,18,23.4,FISH.HOUR,kg,-w,3020,129.0598291
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,2,1x1,4,13,21,11.7,FISH.HOUR,kg,-w,2000,170.9401709
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,3,1x1,4,12,21,12,FISH.HOUR,kg,-w,490,40.83333333
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,3,1x1,4,13,20,108.1,FISH.HOUR,kg,-w,134470,1243.940796
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,3,1x1,4,16,19,12,FISH.HOUR,kg,-w,3040,253.3333333
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,3,1x1,4,21,20,12,FISH.HOUR,kg,-w,990,82.5
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,4,1x1,4,12,20,556.7,FISH.HOUR,kg,-w,498510,895.473325
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,4,1x1,4,12,21,37.1,FISH.HOUR,kg,-w,65450,1764.150943
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,4,1x1,4,13,19,12.4,FISH.HOUR,kg,-w,6070,489.516129
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,4,1x1,4,13,20,384.3,FISH.HOUR,kg,-w,308570,802.9404111
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,4,1x1,4,13,21,37.2,FISH.HOUR,kg,-w,21920,589.2473118
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,5,1x1,4,13,18,152.5,FISH.HOUR,kg,-w,16480,108.0655738
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,5,1x1,4,13,19,114.4,FISH.HOUR,kg,-w,24170,211.2762238
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,5,1x1,4,14,18,25.5,FISH.HOUR,kg,-w,5130,201.1764706
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,5,1x1,4,14,19,12.8,FISH.HOUR,kg,-w,1000,78.125
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,6,1x1,4,13,18,12.9,FISH.HOUR,kg,-w,970,75.19379845
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,6,1x1,4,13,19,64.4,FISH.HOUR,kg,-w,21050,326.863354
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,6,1x1,4,14,18,90.6,FISH.HOUR,kg,-w,7090,78.25607064
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,6,1x1,4,14,19,194.1,FISH.HOUR,kg,-w,21700,111.7980422
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,6,1x1,4,15,18,52,FISH.HOUR,kg,-w,16590,319.0384615
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,6,1x1,4,17,18,26.2,FISH.HOUR,kg,-w,5910,225.5725191
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,8,1x1,4,14,17,62.8,FISH.HOUR,kg,-w,45090,717.9936306
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,8,1x1,4,15,18,113.5,FISH.HOUR,kg,-w,13860,122.1145374
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,8,1x1,4,15,19,163.9,FISH.HOUR,kg,-w,24590,150.0305064
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,8,1x1,4,15,20,50.4,FISH.HOUR,kg,-w,16060,318.6507937
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,8,1x1,4,16,19,101.1,FISH.HOUR,kg,-w,29620,292.9772502
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,8,1x1,4,17,19,25.4,FISH.HOUR,kg,-w,4870,191.7322835
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,8,1x1,4,17,20,177.5,FISH.HOUR,kg,-w,35000,197.1830986
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,8,1x1,4,18,20,12.7,FISH.HOUR,kg,-w,3060,240.9448819
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,9,1x1,4,14,17,12.2,FISH.HOUR,kg,-w,10150,831.9672131
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,9,1x1,4,14,19,48.7,FISH.HOUR,kg,-w,25010,513.5523614
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,9,1x1,4,15,19,48.7,FISH.HOUR,kg,-w,4020,82.54620123
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,10,1x1,4,14,17,58.9,FISH.HOUR,kg,-w,24090,408.9983022
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,10,1x1,4,14,19,23.6,FISH.HOUR,kg,-w,16840,713.559322
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,10,1x1,4,15,17,164.7,FISH.HOUR,kg,-w,58250,353.6733455
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,10,1x1,4,15,19,11.8,FISH.HOUR,kg,-w,2740,232.2033898
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,11,1x1,4,13,17,11.5,FISH.HOUR,kg,-w,3940,342.6086957
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,11,1x1,4,13,18,23,FISH.HOUR,kg,-w,5180,225.2173913
6066,EU.España,EU.ESP-ES-ETRO,2014,BB,BB,12,1x1,4,15,17,11.2,FISH.HOUR,kg,-w,4040,360.7142857
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,1,1x1,4,11,18,34.5,FISH.HOUR,kg,-w,920,26.66666667
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,1,1x1,4,15,17,33.8,FISH.HOUR,kg,-w,9120,269.8224852
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,2,1x1,4,10,17,11.8,FISH.HOUR,kg,-w,7890,668.6440678
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,2,1x1,4,11,19,47,FISH.HOUR,kg,-w,5450,115.9574468
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,3,1x1,4,12,20,12,FISH.HOUR,kg,-w,6580,548.3333333
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,3,1x1,4,13,18,36,FISH.HOUR,kg,-w,9100,252.7777778
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,4,1x1,4,11,20,86.4,FISH.HOUR,kg,-w,3790,43.86574074
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,4,1x1,4,12,15,12.4,FISH.HOUR,kg,-w,2050,165.3225806
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,4,1x1,4,12,20,198,FISH.HOUR,kg,-w,104400,527.2727273
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,4,1x1,4,14,17,12.4,FISH.HOUR,kg,-w,2050,165.3225806
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,4,1x1,4,14,19,37.3,FISH.HOUR,kg,-w,14450,387.3994638
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,5,1x1,4,15,19,38.4,FISH.HOUR,kg,-w,12200,317.7083333
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,6,1x1,4,13,20,25.8,FISH.HOUR,kg,-w,16000,620.1550388
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,6,1x1,4,14,20,38.8,FISH.HOUR,kg,-w,3890,100.257732
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,6,1x1,4,15,19,169,FISH.HOUR,kg,-w,25090,148.4615385
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,6,1x1,4,17,21,39.4,FISH.HOUR,kg,-w,9000,228.4263959
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,7,1x1,4,14,17,64.3,FISH.HOUR,kg,-w,950,14.77449456
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,7,1x1,4,14,18,25.7,FISH.HOUR,kg,-w,380,14.78599222
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,7,1x1,4,16,18,26,FISH.HOUR,kg,-w,1850,71.15384615
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,7,1x1,4,16,20,26,FISH.HOUR,kg,-w,1190,45.76923077
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,7,1x1,4,17,22,26.1,FISH.HOUR,kg,-w,9720,372.4137931
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,8,1x1,4,14,19,12.6,FISH.HOUR,kg,-w,50,3.968253968
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,8,1x1,4,16,19,101.1,FISH.HOUR,kg,-w,9020,89.21859545
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,8,1x1,4,16,20,189.6,FISH.HOUR,kg,-w,17270,91.08649789
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,8,1x1,4,18,21,25.4,FISH.HOUR,kg,-w,11950,470.4724409
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,9,1x1,4,14,18,12.2,FISH.HOUR,kg,-w,3070,251.6393443
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,9,1x1,4,15,19,24.4,FISH.HOUR,kg,-w,1150,47.13114754
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,9,1x1,4,17,19,48.8,FISH.HOUR,kg,-w,7340,150.4098361
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,9,1x1,4,18,19,12.2,FISH.HOUR,kg,-w,1050,86.06557377
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,9,1x1,4,19,24,12.2,FISH.HOUR,kg,-w,940,77.04918033
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,10,1x1,4,12,20,23.7,FISH.HOUR,kg,-w,6620,279.3248945
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,10,1x1,4,13,19,11.8,FISH.HOUR,kg,-w,7720,654.2372881
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,10,1x1,4,16,20,47,FISH.HOUR,kg,-w,19270,410
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,10,1x1,4,17,20,35.2,FISH.HOUR,kg,-w,1920,54.54545455
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,10,1x1,4,18,20,23.4,FISH.HOUR,kg,-w,2960,126.4957265
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,10,1x1,4,19,20,11.7,FISH.HOUR,kg,-w,1980,169.2307692
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,11,1x1,4,14,19,11.4,FISH.HOUR,kg,-w,2450,214.9122807
6762,EU.España,EU.ESP-ES-ETRO,2015,BB,BB,12,1x1,4,14,19,22.5,FISH.HOUR,kg,-w,2730,121.3333333
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,1,1x1,4,11,18,23,FISH.HOUR,kg,-w,620,26.95652174
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,2,1x1,4,11,18,11.7,FISH.HOUR,kg,-w,390,33.33333333
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,2,1x1,4,12,18,23.4,FISH.HOUR,kg,-w,860,36.75213675
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,3,1x1,4,13,18,50,FISH.HOUR,kg,-w,14630,292.6
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,4,1x1,4,13,18,53.7,FISH.HOUR,kg,-w,30050,559.5903166
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,4,1x1,4,13,19,134.3,FISH.HOUR,kg,-w,52340,389.7244974
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,4,1x1,4,14,19,228.7,FISH.HOUR,kg,-w,105970,463.3581111
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,5,1x1,4,13,18,27.5,FISH.HOUR,kg,-w,3870,140.7272727
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,5,1x1,4,13,19,13.8,FISH.HOUR,kg,-w,970,70.28985507
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,5,1x1,4,14,19,40.4,FISH.HOUR,kg,-w,7740,191.5841584
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,5,1x1,4,15,18,102.5,FISH.HOUR,kg,-w,1130,11.02439024
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,5,1x1,4,16,16,12.9,FISH.HOUR,kg,-w,540,41.86046512
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,6,1x1,4,16,16,13.1,FISH.HOUR,kg,-w,3240,247.3282443
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,6,1x1,4,18,16,26.4,FISH.HOUR,kg,-w,1520,57.57575758
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,8,1x1,4,16,17,12.6,FISH.HOUR,kg,-w,1070,84.92063492
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,10,1x1,4,20,18,11.7,FISH.HOUR,kg,-w,6020,514.5299145
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,11,1x1,4,18,17,33.8,FISH.HOUR,kg,-w,8890,263.0177515
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,11,1x1,4,20,17,11.1,FISH.HOUR,kg,-w,2770,249.5495495
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,12,1x1,4,16,17,12.1,FISH.HOUR,kg,-w,1440,119.0082645
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,12,1x1,4,17,17,12,FISH.HOUR,kg,-w,720,60
3865,EU.France,EU.FRA-FR-ETRO,2006,BB,BB,12,1x1,4,17,18,12,FISH.HOUR,kg,-w,3600,300
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,1,1x1,4,12,19,22.9,FISH.HOUR,kg,-w,8290,362.0087336
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,4,1x1,4,14,18,335.3,FISH.HOUR,kg,-w,255510,762.0339994
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,5,1x1,4,13,18,12.7,FISH.HOUR,kg,-w,2800,220.4724409
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,5,1x1,4,14,17,38.3,FISH.HOUR,kg,-w,1920,50.1305483
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,5,1x1,4,14,18,510.4,FISH.HOUR,kg,-w,187760,367.8683386
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,5,1x1,4,15,18,25.6,FISH.HOUR,kg,-w,6710,262.109375
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,5,1x1,4,15,19,25.6,FISH.HOUR,kg,-w,580,22.65625
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,6,1x1,4,14,18,25.9,FISH.HOUR,kg,-w,9610,371.042471
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,6,1x1,4,15,18,39,FISH.HOUR,kg,-w,20180,517.4358974
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,7,1x1,4,15,18,12.9,FISH.HOUR,kg,-w,3040,235.6589147
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,7,1x1,4,15,19,77.5,FISH.HOUR,kg,-w,23170,298.9677419
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,7,1x1,4,16,17,26,FISH.HOUR,kg,-w,5770,221.9230769
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,8,1x1,4,16,17,12.6,FISH.HOUR,kg,-w,500,39.68253968
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,8,1x1,4,18,16,25.4,FISH.HOUR,kg,-w,8730,343.7007874
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,8,1x1,4,18,17,25.4,FISH.HOUR,kg,-w,2490,98.03149606
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,10,1x1,4,17,17,58.6,FISH.HOUR,kg,-w,13610,232.2525597
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,10,1x1,4,18,17,105.3,FISH.HOUR,kg,-w,53650,509.4966762
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,10,1x1,4,18,18,35.1,FISH.HOUR,kg,-w,25420,724.2165242
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,12,1x1,4,15,17,11.2,FISH.HOUR,kg,-w,7930,708.0357143
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,12,1x1,4,15,18,123.1,FISH.HOUR,kg,-w,41010,333.1437855
4006,EU.France,EU.FRA-FR-ETRO,2007,BB,BB,12,1x1,4,16,17,22.3,FISH.HOUR,kg,-w,12100,542.6008969
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,1,1x1,4,12,17,22.9,FISH.HOUR,kg,-w,1920,83.84279476
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,1,1x1,4,12,18,11.4,FISH.HOUR,kg,-w,170,14.9122807
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,1,1x1,4,13,18,68.3,FISH.HOUR,kg,-w,3670,53.73352855
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,1,1x1,4,14,18,22.7,FISH.HOUR,kg,-w,3170,139.6475771
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,1,1x1,4,15,18,90.2,FISH.HOUR,kg,-w,33660,373.1707317
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,1,1x1,4,15,19,11.3,FISH.HOUR,kg,-w,830,73.45132743
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,1,1x1,4,16,17,11.2,FISH.HOUR,kg,-w,1250,111.6071429
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,2,1x1,4,15,17,23.2,FISH.HOUR,kg,-w,13560,584.4827586
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,4,1x1,4,13,18,12.4,FISH.HOUR,kg,-w,700,56.4516129
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,4,1x1,4,15,17,24.9,FISH.HOUR,kg,-w,2820,113.253012
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,4,1x1,4,16,17,24.9,FISH.HOUR,kg,-w,1690,67.87148594
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,5,1x1,4,16,17,25.7,FISH.HOUR,kg,-w,5230,203.5019455
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,5,1x1,4,17,16,38.7,FISH.HOUR,kg,-w,1890,48.8372093
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,6,1x1,4,14,17,12.9,FISH.HOUR,kg,-w,1890,146.5116279
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,6,1x1,4,17,17,65.6,FISH.HOUR,kg,-w,22920,349.3902439
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,7,1x1,4,18,18,13.1,FISH.HOUR,kg,-w,3460,264.1221374
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,9,1x1,4,18,18,24.4,FISH.HOUR,kg,-w,5410,221.7213115
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,9,1x1,4,19,17,36.7,FISH.HOUR,kg,-w,7350,200.2724796
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,10,1x1,4,19,18,11.7,FISH.HOUR,kg,-w,310,26.4957265
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,11,1x1,4,17,17,11.3,FISH.HOUR,kg,-w,5510,487.6106195
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,12,1x1,4,14,17,11.3,FISH.HOUR,kg,-w,5610,496.460177
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,12,1x1,4,15,17,22.4,FISH.HOUR,kg,-w,280,12.5
4286,EU.France,EU.FRA-FR-ETRO,2008,BB,BB,12,1x1,4,17,18,22.1,FISH.HOUR,kg,-w,9030,408.5972851
4285,EU.France,EU.FRA-FR-ETRO,2008,PS,PS,1,1x1,3,1,7,24.3,FISH.HOUR,kg,-w,142760,5874.897119
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,1,1x1,4,16,18,33.7,FISH.HOUR,kg,-w,1030,30.56379822
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,2,1x1,4,12,19,23.4,FISH.HOUR,kg,-w,5860,250.4273504
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,2,1x1,4,14,18,23.3,FISH.HOUR,kg,-w,2550,109.4420601
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,3,1x1,4,11,19,144.2,FISH.HOUR,kg,-w,76290,529.0568655
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,3,1x1,4,12,20,24,FISH.HOUR,kg,-w,7360,306.6666667
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,3,1x1,4,13,19,96.1,FISH.HOUR,kg,-w,59630,620.4994797
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,3,1x1,4,14,18,12,FISH.HOUR,kg,-w,4930,410.8333333
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,3,1x1,4,14,19,12,FISH.HOUR,kg,-w,5760,480
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,3,1x1,4,15,18,24,FISH.HOUR,kg,-w,13570,565.4166667
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,3,1x1,4,15,19,12,FISH.HOUR,kg,-w,1640,136.6666667
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,4,1x1,4,11,19,197.6,FISH.HOUR,kg,-w,77100,390.1821862
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,4,1x1,4,11,20,222.3,FISH.HOUR,kg,-w,132390,595.5465587
